,spine_ID,Label,Area,IntDen,RawIntDen,batch,culture,segment_ID,time,group,segment,time_cor,normed_size,summed_size
12,13,MAX_W4C1-63xz-day4-2h-post.tif,1.354,167.718,17100.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,3.12725848856072,192.935
13,14,MAX_W4C1-63xz-day4-2h-post.tif,0.461,34.269,3494.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,0.4453179821711672,192.935
14,15,MAX_W4C1-63xz-day4-2h-post.tif,2.452,120.11,12246.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,1.278949666180401,192.935
15,16,MAX_W4C1-63xz-day4-2h-post.tif,2.236,260.238,26533.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,7.261307514160552,192.935
16,17,MAX_W4C1-63xz-day4-2h-post.tif,1.726,143.081,14588.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,1.865243973979585,192.935
17,18,MAX_W4C1-63xz-day4-2h-post.tif,1.51,161.333,16449.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,4.047491219267436,192.935
18,19,MAX_W4C1-63xz-day4-2h-post.tif,0.961,68.568,6991.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,2.527479818644255,192.935
19,20,MAX_W4C1-63xz-day4-2h-post.tif,1.687,131.468,13404.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,1.6274820500123792,192.935
20,21,MAX_W4C1-63xz-day4-2h-post.tif,0.432,15.781,1609.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,0.4046721542682771,192.935
21,22,MAX_W4C1-63xz-day4-2h-post.tif,2.481,122.15,12454.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,1.005573254962008,192.935
22,23,MAX_W4C1-63xz-day4-2h-post.tif,1.873,230.118,23462.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,2.3867695562885056,192.935
23,24,MAX_W4C1-63xz-day4-2h-post.tif,1.099,111.577,11376.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,2.115685084758618,192.935
24,25,MAX_W4C1-63xz-day4-2h-post.tif,0.363,35.378,3607.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,0.5721817887756753,192.935
25,26,MAX_W4C1-63xz-day4-2h-post.tif,1.667,125.916,12838.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,0.26328324129697045,192.935
26,27,MAX_W4C1-63xz-day4-2h-post.tif,1.716,169.935,17326.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,0.9167192633231377,192.935
27,28,MAX_W4C1-63xz-day4-2h-post.tif,1.255,113.941,11617.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,1.4287272727272728,192.935
28,29,MAX_W4C1-63xz-day4-2h-post.tif,1.981,173.996,17740.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,0.8974139442765336,192.935
29,30,MAX_W4C1-63xz-day4-2h-post.tif,0.608,43.116,4396.0,07032022,W4C1,segment1,day4-h2,rMS,W4C1-segment1,5.1,1.5807303123625165,192.935
0,1,MAX_W4C1-63xz-day4-3h-post.tif,0.991,100.17,10213.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.6819746452858702,100.17
1,2,MAX_W4C1-63xz-day4-3h-post.tif,0.343,21.372,2179.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.8857758620689655,100.17
2,3,MAX_W4C1-63xz-day4-3h-post.tif,0.765,57.279,5840.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.2891674731606313,100.17
3,4,MAX_W4C1-63xz-day4-3h-post.tif,1.02,131.791,13437.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.9783021809166085,100.17
4,5,MAX_W4C1-63xz-day4-3h-post.tif,1.03,100.023,10198.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.9044815799468287,100.17
5,6,MAX_W4C1-63xz-day4-3h-post.tif,0.745,60.83,6202.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.7038146918279744,100.17
6,7,MAX_W4C1-63xz-day4-3h-post.tif,2.197,261.837,26696.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.2578218449610168,100.17
7,8,MAX_W4C1-63xz-day4-3h-post.tif,1.442,122.454,12485.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.3538130818438708,100.17
8,9,MAX_W4C1-63xz-day4-3h-post.tif,1.01,110.949,11312.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,2.189682054115929,100.17
9,10,MAX_W4C1-63xz-day4-3h-post.tif,0.5,21.441,2186.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.6786844770828058,100.17
10,11,MAX_W4C1-63xz-day4-3h-post.tif,0.392,17.615,1796.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.6231648211695616,100.17
11,12,MAX_W4C1-63xz-day4-3h-post.tif,0.991,79.348,8090.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.5810153821630668,100.17
12,13,MAX_W4C1-63xz-day4-3h-post.tif,0.765,56.2,5730.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.0479014003095226,100.17
13,14,MAX_W4C1-63xz-day4-3h-post.tif,0.628,40.507,4130.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.5263793954830158,100.17
14,15,MAX_W4C1-63xz-day4-3h-post.tif,1.883,95.815,9769.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.020252787154068,100.17
15,16,MAX_W4C1-63xz-day4-3h-post.tif,2.815,277.677,28311.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,7.7479003320405155,100.17
16,17,MAX_W4C1-63xz-day4-3h-post.tif,0.942,88.91,9065.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.1590556518791797,100.17
17,18,MAX_W4C1-63xz-day4-3h-post.tif,1.04,150.809,15376.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,3.7834671349724034,100.17
18,19,MAX_W4C1-63xz-day4-3h-post.tif,0.853,74.512,7597.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,2.746581149323602,100.17
19,20,MAX_W4C1-63xz-day4-3h-post.tif,1.648,168.297,17159.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,2.083399356276306,100.17
20,21,MAX_W4C1-63xz-day4-3h-post.tif,0.745,27.551,2809.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.7064902428391927,100.17
21,22,MAX_W4C1-63xz-day4-3h-post.tif,3.001,222.487,22684.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,1.8315757411111935,100.17
22,23,MAX_W4C1-63xz-day4-3h-post.tif,1.148,194.975,19879.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,2.0222685502105504,100.17
23,24,MAX_W4C1-63xz-day4-3h-post.tif,1.599,112.666,11487.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,2.136334331980735,100.17
24,25,MAX_W4C1-63xz-day4-3h-post.tif,0.304,33.063,3371.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.5347404172731685,100.17
25,26,MAX_W4C1-63xz-day4-3h-post.tif,0.991,66.783,6809.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.13963947952234487,100.17
26,27,MAX_W4C1-63xz-day4-3h-post.tif,2.256,146.71,14958.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.7914313303447644,100.17
27,28,MAX_W4C1-63xz-day4-3h-post.tif,1.138,78.612,8015.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.9857304075235109,100.17
28,29,MAX_W4C1-63xz-day4-3h-post.tif,1.52,146.072,14893.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.7533911680059416,100.17
29,30,MAX_W4C1-63xz-day4-3h-post.tif,0.883,22.5,2294.0,07032022,W4C1,segment1,day4-h3,rMS,W4C1-segment1,5.6,0.8249010118785746,100.17
0,1,MAX_W4C1-63xz-day4-4h-post.tif,0.883,113.333,11555.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.9029972294517672,113.333
1,2,MAX_W4C1-63xz-day4-4h-post.tif,0.324,21.539,2196.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.8926972811671088,113.333
2,3,MAX_W4C1-63xz-day4-4h-post.tif,0.814,73.904,7535.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.6633431613062952,113.333
3,4,MAX_W4C1-63xz-day4-4h-post.tif,1.118,157.646,16073.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.1702272963463336,113.333
4,5,MAX_W4C1-63xz-day4-4h-post.tif,0.608,42.94,4378.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.3882950825601794,113.333
5,6,MAX_W4C1-63xz-day4-4h-post.tif,0.765,107.006,10910.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.23807981117449,113.333
6,7,MAX_W4C1-63xz-day4-4h-post.tif,1.079,94.432,9628.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.4536357828089947,113.333
7,8,MAX_W4C1-63xz-day4-4h-post.tif,0.804,84.055,8570.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.24286473773324319,113.333
8,9,MAX_W4C1-63xz-day4-4h-post.tif,0.549,66.891,6820.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.320156308591052,113.333
9,10,MAX_W4C1-63xz-day4-4h-post.tif,0.893,75.287,7676.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,2.383103317295518,113.333
10,11,MAX_W4C1-63xz-day4-4h-post.tif,0.412,18.743,1911.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.6630700109668518,113.333
11,12,MAX_W4C1-63xz-day4-4h-post.tif,0.706,66.783,6809.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.3306567306925958,113.333
12,13,MAX_W4C1-63xz-day4-4h-post.tif,1.138,86.88,8858.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.6199586060300943,113.333
13,14,MAX_W4C1-63xz-day4-4h-post.tif,0.353,15.919,1623.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.20686384073602415,113.333
14,15,MAX_W4C1-63xz-day4-4h-post.tif,0.981,71.864,7327.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.7652188727865152,113.333
15,16,MAX_W4C1-63xz-day4-4h-post.tif,1.726,206.755,21080.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,5.768994670610229,113.333
16,17,MAX_W4C1-63xz-day4-4h-post.tif,1.02,100.729,10270.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.3131314448109086,113.333
17,18,MAX_W4C1-63xz-day4-4h-post.tif,1.255,118.394,12071.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,2.9702458605117914,113.333
18,19,MAX_W4C1-63xz-day4-4h-post.tif,0.951,37.732,3847.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.3908363743595413,113.333
19,20,MAX_W4C1-63xz-day4-4h-post.tif,1.873,159.607,16273.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.9758232235701907,113.333
20,21,MAX_W4C1-63xz-day4-4h-post.tif,0.716,28.669,2923.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.7351591148037029,113.333
21,22,MAX_W4C1-63xz-day4-4h-post.tif,2.109,130.055,13260.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.0706494447325743,113.333
22,23,MAX_W4C1-63xz-day4-4h-post.tif,1.197,134.047,13667.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.3903271309145975,113.333
23,24,MAX_W4C1-63xz-day4-4h-post.tif,1.059,59.565,6073.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.1294512495733626,113.333
24,25,MAX_W4C1-63xz-day4-4h-post.tif,0.392,14.918,1521.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.2412744622351609,113.333
25,26,MAX_W4C1-63xz-day4-4h-post.tif,0.932,79.73,8129.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.16671092497067452,113.333
26,27,MAX_W4C1-63xz-day4-4h-post.tif,1.177,108.919,11105.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.5875666898631409,113.333
27,28,MAX_W4C1-63xz-day4-4h-post.tif,1.079,97.473,9938.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.2222319749216302,113.333
28,29,MAX_W4C1-63xz-day4-4h-post.tif,0.647,35.24,3593.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,0.18175628977852967,113.333
29,30,MAX_W4C1-63xz-day4-4h-post.tif,0.794,51.355,5236.0,07032022,W4C1,segment1,day4-h4,rMS,W4C1-segment1,6.1,1.882790731778853,113.333
0,1,MAX_W4C1-63xz-day4-5h-post.tif,0.726,57.387,5851.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.9635966753421208,57.387
1,2,MAX_W4C1-63xz-day4-5h-post.tif,0.383,18.998,1937.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.787383952254642,57.387
2,3,MAX_W4C1-63xz-day4-5h-post.tif,0.549,36.918,3764.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.8309063491706241,57.387
3,4,MAX_W4C1-63xz-day4-5h-post.tif,1.089,99.189,10113.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.7362931840788633,57.387
4,5,MAX_W4C1-63xz-day4-5h-post.tif,0.755,56.269,5737.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.5088257103069105,57.387
5,6,MAX_W4C1-63xz-day4-5h-post.tif,0.53,32.033,3266.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.37062791424174757,57.387
6,7,MAX_W4C1-63xz-day4-5h-post.tif,2.148,185.079,18870.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.8890890486964793,57.387
7,8,MAX_W4C1-63xz-day4-5h-post.tif,1.079,91.568,9336.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.2645724621350022,57.387
8,9,MAX_W4C1-63xz-day4-5h-post.tif,0.775,95.521,9739.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.8851960764964772,57.387
9,10,MAX_W4C1-63xz-day4-5h-post.tif,0.49,16.615,1694.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.52592428462902,57.387
10,11,MAX_W4C1-63xz-day4-5h-post.tif,0.392,45.441,4633.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.6075635900520042,57.387
11,12,MAX_W4C1-63xz-day4-5h-post.tif,0.912,53.533,5458.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.066649398262533,57.387
12,13,MAX_W4C1-63xz-day4-5h-post.tif,1.059,120.787,12315.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,2.25218623557271,57.387
13,14,MAX_W4C1-63xz-day4-5h-post.tif,0.461,29.356,2993.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.38147464719182894,57.387
14,15,MAX_W4C1-63xz-day4-5h-post.tif,1.814,142.472,14526.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.5170636653072527,57.387
15,16,MAX_W4C1-63xz-day4-5h-post.tif,0.736,59.565,6073.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.662016239292391,57.387
16,17,MAX_W4C1-63xz-day4-5h-post.tif,0.716,48.481,4943.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.6320118890873301,57.387
17,18,MAX_W4C1-63xz-day4-5h-post.tif,1.481,163.991,16720.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,4.114174611138987,57.387
18,19,MAX_W4C1-63xz-day4-5h-post.tif,1.53,204.773,20878.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,7.548121935935714,57.387
19,20,MAX_W4C1-63xz-day4-5h-post.tif,1.324,104.162,10620.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.289452834860114,57.387
20,21,MAX_W4C1-63xz-day4-5h-post.tif,0.314,37.241,3797.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.9549708951970665,57.387
21,22,MAX_W4C1-63xz-day4-5h-post.tif,1.971,149.073,15199.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.2272109851571955,57.387
22,23,MAX_W4C1-63xz-day4-5h-post.tif,1.236,187.197,19086.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.9415956188935217,57.387
23,24,MAX_W4C1-63xz-day4-5h-post.tif,1.255,165.61,16885.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,3.14024043384277,57.387
24,25,MAX_W4C1-63xz-day4-5h-post.tif,0.52,78.416,7995.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.2682516577713083,57.387
25,26,MAX_W4C1-63xz-day4-5h-post.tif,0.873,48.168,4911.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.1007165663362279,57.387
26,27,MAX_W4C1-63xz-day4-5h-post.tif,2.462,199.556,20346.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.0765106029464917,57.387
27,28,MAX_W4C1-63xz-day4-5h-post.tif,0.971,29.493,3007.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.3698181818181818,57.387
28,29,MAX_W4C1-63xz-day4-5h-post.tif,1.295,44.333,4520.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,0.228654982824959,57.387
29,30,MAX_W4C1-63xz-day4-5h-post.tif,1.197,34.956,3564.0,07032022,W4C1,segment1,day4-h5,rMS,W4C1-segment1,6.6,1.2815662120545537,57.387
0,1,MAX_W4-C1-63xz-day4-0h-pre.tif,0.49,59.555,6072.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
1,2,MAX_W4-C1-63xz-day4-0h-pre.tif,0.324,24.128,2460.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
2,3,MAX_W4-C1-63xz-day4-0h-pre.tif,0.422,44.431,4530.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
3,4,MAX_W4-C1-63xz-day4-0h-pre.tif,1.02,134.714,13735.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
4,5,MAX_W4-C1-63xz-day4-0h-pre.tif,0.843,110.586,11275.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
5,6,MAX_W4-C1-63xz-day4-0h-pre.tif,0.804,86.429,8812.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
6,7,MAX_W4-C1-63xz-day4-0h-pre.tif,1.461,208.167,21224.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
7,8,MAX_W4-C1-63xz-day4-0h-pre.tif,2.805,346.098,35287.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
8,9,MAX_W4-C1-63xz-day4-0h-pre.tif,1.236,50.669,5166.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
9,10,MAX_W4-C1-63xz-day4-0h-pre.tif,0.726,31.592,3221.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
10,11,MAX_W4-C1-63xz-day4-0h-pre.tif,0.588,28.267,2882.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
11,12,MAX_W4-C1-63xz-day4-0h-pre.tif,0.304,50.188,5117.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
12,13,MAX_W4-C1-63xz-day4-0h-pre.tif,0.588,53.631,5468.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
13,14,MAX_W4-C1-63xz-day4-0h-pre.tif,0.824,76.954,7846.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
14,15,MAX_W4-C1-63xz-day4-0h-pre.tif,1.246,93.913,9575.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
15,16,MAX_W4-C1-63xz-day4-0h-pre.tif,0.696,35.839,3654.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
16,17,MAX_W4-C1-63xz-day4-0h-pre.tif,1.167,76.709,7821.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
17,18,MAX_W4-C1-63xz-day4-0h-pre.tif,0.481,39.86,4064.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
18,19,MAX_W4-C1-63xz-day4-0h-pre.tif,0.441,27.129,2766.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
19,20,MAX_W4-C1-63xz-day4-0h-pre.tif,1.354,80.78,8236.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
20,21,MAX_W4-C1-63xz-day4-0h-pre.tif,0.471,38.997,3976.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
21,22,MAX_W4-C1-63xz-day4-0h-pre.tif,2.079,121.473,12385.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
22,23,MAX_W4-C1-63xz-day4-0h-pre.tif,1.206,96.414,9830.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
23,24,MAX_W4-C1-63xz-day4-0h-pre.tif,0.52,52.738,5377.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
24,25,MAX_W4-C1-63xz-day4-0h-pre.tif,0.726,61.83,6304.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
25,26,MAX_W4-C1-63xz-day4-0h-pre.tif,2.942,478.253,48761.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
26,27,MAX_W4-C1-63xz-day4-0h-pre.tif,1.501,185.373,18900.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
27,28,MAX_W4-C1-63xz-day4-0h-pre.tif,0.677,79.75,8131.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
28,29,MAX_W4-C1-63xz-day4-0h-pre.tif,1.03,193.886,19768.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
29,30,MAX_W4-C1-63xz-day4-0h-pre.tif,0.745,27.276,2781.0,07032022,W4C1,segment1,day4,rMS,W4C1-segment1,4.0,1.0,59.555
0,1,MAX_W4C1-63xz-day5.tif,0.422,58.339,5948.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,0.9795818990848795,58.339
1,2,MAX_W4C1-63xz-day5.tif,0.402,48.246,4919.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.9995855437665784,58.339
2,3,MAX_W4C1-63xz-day5.tif,0.706,36.996,3772.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,0.8326618802187663,58.339
3,4,MAX_W4C1-63xz-day5.tif,1.206,184.883,18850.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.3724111822082339,58.339
4,5,MAX_W4C1-63xz-day5.tif,1.099,133.331,13594.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.2056770296420884,58.339
5,6,MAX_W4C1-63xz-day5.tif,0.638,61.477,6268.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,0.7113006051209663,58.339
6,7,MAX_W4C1-63xz-day5.tif,1.0,144.179,14700.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,0.6926121815657621,58.339
7,8,MAX_W4C1-63xz-day5.tif,0.853,92.726,9454.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,0.26791833526920117,58.339
8,9,MAX_W4C1-63xz-day5.tif,0.608,89.028,9077.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.7570506621405595,58.339
9,10,MAX_W4C1-63xz-day5.tif,0.667,98.454,10038.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,3.116421878956698,58.339
10,11,MAX_W4C1-63xz-day5.tif,0.628,30.915,3152.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.0936781405879648,58.339
11,12,MAX_W4C1-63xz-day5.tif,0.657,24.971,2546.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,0.4975492149517813,58.339
12,13,MAX_W4C1-63xz-day5.tif,0.912,116.383,11866.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,2.170069549327814,58.339
13,14,MAX_W4C1-63xz-day5.tif,0.618,85.409,8708.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.1098708319255661,58.339
14,15,MAX_W4C1-63xz-day5.tif,1.805,189.63,19334.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,2.019209268152439,58.339
15,16,MAX_W4C1-63xz-day5.tif,1.814,189.679,19339.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,5.292530483551439,58.339
16,17,MAX_W4C1-63xz-day5.tif,1.579,127.858,13036.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.6667926840396825,58.339
17,18,MAX_W4C1-63xz-day5.tif,1.148,77.101,7861.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.9342950326141495,58.339
18,19,MAX_W4C1-63xz-day5.tif,1.167,163.266,16646.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,6.018135574477496,58.339
19,20,MAX_W4C1-63xz-day5.tif,2.246,157.214,16029.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,1.946199554345135,58.339
20,21,MAX_W4C1-63xz-day5.tif,1.491,85.831,8751.0,07032022,W4C1,segment1,day5,rMS,W4C1-segment1,10.1,2.2009641767315435,58.339
